AAM,RAM,rAM,dAM,rAR ,RDen,dDen ,ATm,mTm,RTm,dTm,MCp,dCp,AIE,dIE ,MEN,dEN ,rLP ,dLP ,mVEC,dVEC,AsVEC,fs,MpVEC,fp,mdVEC,RdVEC, H,S/R,PHSS,N,Class,Alloy,Dmax,Tg,Tx,Tl
0.318021145,0.693052505,0.212309293,0.522645064,0.272165813,0.695842473,0.432128673,0.47502005,0.638728232,0.522924078,0.368433268,0.322944116,0.528859702,0.593478511,0.337699957,0.708064516,0.358383238,0.278263197,0.334590436,0.32,0.392844216,0.8,0.368708426,0.4,0.245731707,0.2,0.56,0.540170088,0.428623594,0.68943926,0.4,1,Fe70W2Y6B22,3,867,970,1521
0.310301401,0.438416371,0.247769289,0.453964271,0.272165813,0.425608325,0.393710808,0.469185849,0.638728232,0.386623847,0.324844334,0.322944116,0.528932684,0.592300354,0.339933131,0.611290323,0.34947955,0.278263197,0.334916473,0.32,0.392588041,0.796470588,0.367190522,0.4,0.245592705,0.2,0.56,0.539453079,0.417124296,0.693066409,0.4,1,Fe71Mo1Y6B22,2.5,902,960,1517
0.3144789,0.438416371,0.247769289,0.40805951,0.32148289,0.448074274,0.414946089,0.459201387,0.204232768,0.797537486,0.650465627,0.257973648,0.481104986,0.692839043,0.560143727,0.8,0.387720469,0.200231885,0.534380602,0.32,0.328792698,0.782352941,0.3521398,0.8,0.312825833,0.2,0.56,0.455422287,0.476088273,0.655749128,0.6,1,Fe71Mo2Nb3P12C10B2,1,719,757,1305
0.314587749,0.438416371,0.247769289,0.408816959,0.32148289,0.448074274,0.415739327,0.459518865,0.204232768,0.797537486,0.650905583,0.257973648,0.481094872,0.693374277,0.558827862,0.8,0.385858171,0.200231885,0.534416754,0.32,0.327842829,0.782352941,0.351893939,0.8,0.312665113,0.2,0.56,0.459416422,0.476088273,0.659063652,0.6,1,Fe71Mo3Nb2P12C10B2,1,724,766,1302
0.314696598,0.438416371,0.247769289,0.409569315,0.32148289,0.448074274,0.416512834,0.459836343,0.204232768,0.797537486,0.65134184,0.257973648,0.481084427,0.69390951,0.55750669,0.8,0.383893596,0.200231885,0.534452912,0.32,0.326885949,0.782352941,0.351648778,0.8,0.312504849,0.2,0.56,0.46343695,0.473523365,0.663383443,0.6,1,Fe71Mo4Nb1P12C10B2,2,729,777,1296
0.325817075,0.67755241,0.21346963,0.530466637,0.272165813,0.522267,0.392511921,0.477292409,0.638728232,0.361717922,0.342478352,0.322944116,0.512570792,0.590620718,0.327273523,0.553225806,0.335202488,0.278263197,0.338704877,0.32,0.380972143,0.785882353,0.362141687,0.4,0.240950041,0.2,0.56,0.522862903,0.442717133,0.693019061,0.5,1,Fe71Nb4Hf3Y2B20,4,850,928,1432
0.308115153,0.429597252,0.250199478,0.460698708,0.402471483,0.376728052,0.388212027,0.480404127,0.642246889,0.35967086,0.347241951,0.257973648,0.534147275,0.599465731,0.302097844,0.553225806,0.288930101,0.278263197,0.342219091,0.32,0.380236982,0.778823529,0.360007496,0.4,0.247021944,0.2,0.56,0.521277126,0.404899484,0.717882399,0.3,1,Fe71Nb6B23,1.5,819,865,1494
0.308969158,0.418007962,0.253646043,0.449727929,0.272165813,0.395153803,0.392964983,0.466646026,0.617909513,0.305423709,0.31588192,0.322944116,0.529205311,0.593181159,0.337935687,0.553225806,0.347446906,0.272904428,0.33525821,0.32,0.393546485,0.8,0.366993958,0.4,0.245317221,0.2,0.68,0.539382698,0.417124296,0.69342982,0.4,1,Fe71Ni1Y6B22,2,883,926,1507
0.313444224,0.693052505,0.212309293,0.49076231,0.272165813,0.695842473,0.414089951,0.47092328,0.638728232,0.522924078,0.345326037,0.322944116,0.528943198,0.593541196,0.337691893,0.708064516,0.353083977,0.278263197,0.334897515,0.32,0.392588041,0.8,0.368133462,0.4,0.245592705,0.2,0.56,0.540082111,0.417124296,0.693768752,0.4,1,Fe71W1Y6B22,3,845,956,1423
0.306325185,0.429597252,0.250199478,0.443917814,0.402471483,0.382696526,0.393974551,0.471732196,0.605887436,0.380823837,0.339067705,0.257973648,0.514080371,0.602839469,0.287447293,0.553225806,0.279987808,0.278263197,0.341145424,0.32,0.375711962,0.785882353,0.360511364,0.6,0.256818182,0.2,0.56,0.517454545,0.424491106,0.719548562,0.4,1,Fe72Nb4B20Si4,2,842,880,1420
0.309150297,0.362431141,0.275669775,0.38665684,0.359559616,0.386950977,0.410093677,0.435452297,0.2,0.8,0.634067913,0.292503408,0.473347907,0.66205348,0.536954245,0.8,0.360171291,0.200231885,0.58035017,0.32,0.352038481,0.8,0.35998883,0.8,0.310447209,0.2,0.56,0.486950209,0.486991891,0.690308116,0.6,1,Fe72.0C7.0Si3.3B5.0P8.7Ga4.0,2,782,801,1290
0.324634866,0.67755241,0.21346963,0.530166394,0.272165813,0.522267,0.390639617,0.477318503,0.638728232,0.361717922,0.342431507,0.322944116,0.512274658,0.593330638,0.316456943,0.553225806,0.324652131,0.278263197,0.340535972,0.32,0.377266211,0.785882353,0.360781059,0.4,0.240644899,0.2,0.56,0.523456745,0.431175977,0.704454099,0.5,1,Fe72Nb4Hf3Y1B20,3,841,916,1446
0.312262014,0.693052505,0.212309293,0.489046531,0.272165813,0.695842473,0.412420458,0.470949374,0.638728232,0.522924078,0.345284621,0.322944116,0.528642708,0.596251116,0.327535054,0.708064516,0.343525512,0.278263197,0.336734554,0.32,0.389021827,0.8,0.36671123,0.4,0.245248869,0.2,0.56,0.541335777,0.409497381,0.703045328,0.4,1,Fe72W1Y5B22,3,844,918,1411
0.315656726,0.693052505,0.212309293,0.520867607,0.272165813,0.695842473,0.428512641,0.475072238,0.638728232,0.522924078,0.368350117,0.322944116,0.52825226,0.598898351,0.316390512,0.708064516,0.339011606,0.278263197,0.338277041,0.32,0.385689435,0.8,0.365868141,0.4,0.245045045,0.2,0.56,0.542571848,0.41281321,0.708330748,0.4,1,Fe72W2Y4B22,3,841,906,1501
0.319051437,0.693052505,0.212309293,0.547415842,0.272165813,0.695842473,0.441777306,0.479195101,0.638728232,0.522924078,0.387279927,0.322944116,0.527854428,0.601545587,0.303933966,0.708064516,0.333815267,0.278263197,0.33983268,0.32,0.382318227,0.8,0.365032613,0.4,0.244843049,0.2,0.56,0.543702346,0.413823064,0.714397586,0.4,1,Fe72W3Y3B22,1,834,886,1493
0.320837467,0.438416371,0.247769289,0.38197452,0.337797139,0.448074274,0.391873533,0.430001887,0.2,0.8,0.612731831,0.292503408,0.418947693,0.64795659,0.514501927,0.8,0.342225717,0.200231885,0.562105434,0.32,0.335274678,0.785882353,0.352531359,0.8,0.2950472,0.2,0.56,0.506717009,0.488024633,0.718286674,0.7,1,Fe73Mo4Ga3P10C4B4Si2,2,744,801,1283
0.320341209,0.438416371,0.247769289,0.381389881,0.337797139,0.448074274,0.391223765,0.433281554,0.2,0.8,0.599892878,0.292503408,0.418839912,0.651016903,0.507048011,0.8,0.342123998,0.200231885,0.563377148,0.32,0.330575784,0.785882353,0.351309707,0.8,0.292449923,0.2,0.56,0.505978006,0.47795654,0.720434707,0.7,1,Fe74Mo4Ga2P10C4B4Si2,1.5,740,790,1276
0.31796927,0.438416371,0.247769289,0.370450077,0.337797139,0.448074274,0.390057788,0.425283208,0.2,0.8,0.607907219,0.292503408,0.419001886,0.650563643,0.510611332,0.8,0.340310394,0.200231885,0.562267641,0.32,0.33441421,0.792941176,0.353307831,0.8,0.294509451,0.2,0.56,0.508278592,0.468858138,0.72453924,0.7,1,Fe75Mo2Ga3P10C4B4Si2,2.5,738,798,1230
0.317473013,0.438416371,0.247769289,0.369648614,0.337797139,0.448074274,0.389441701,0.428562876,0.2,0.8,0.594967426,0.292503408,0.418896414,0.653623956,0.503022299,0.8,0.340213049,0.200231885,0.563540309,0.32,0.329647809,0.792941176,0.352087589,0.8,0.291930541,0.2,0.56,0.507587977,0.458710256,0.726649141,0.7,1,Fe76Mo2Ga2P10C4B4Si2,2,736,788,1247
0.323452656,0.67755241,0.21346963,0.529802239,0.340961159,0.522267,0.388742048,0.477344597,0.642246889,0.35967086,0.342384632,0.286597001,0.511975313,0.596040559,0.304387983,0.553225806,0.313070839,0.278263197,0.342386855,0.32,0.373482783,0.785882353,0.359440559,0.4,0.240344271,0.2,0.56,0.524054985,0.41547358,0.716489376,0.4,1,Fe73Nb4Hf3B20,2,836,899,1448
0.308157782,0.362431141,0.275669775,0.384590113,0.359559616,0.386950977,0.409120142,0.442011631,0.2,0.8,0.608860517,0.292503408,0.473121541,0.668174107,0.52209824,0.8,0.359974038,0.200231885,0.583316191,0.32,0.343469997,0.8,0.357402569,0.8,0.304955243,0.2,0.56,0.485273816,0.467906271,0.696283327,0.6,1,Fe74C7Si3.3B5P8.7Ga2,3,784,800,1290
0.319790134,0.438416371,0.247769289,0.388342609,0.337797139,0.448074274,0.395700489,0.441930589,0.204232768,0.797537486,0.576460491,0.257973648,0.419840845,0.656234223,0.493322676,0.8,0.342551874,0.200231885,0.565307723,0.32,0.324182501,0.782352941,0.349473315,0.8,0.291930541,0.2,0.56,0.498291056,0.468965695,0.718727168,0.6,1,Fe74Mo5P10C4B4Si3,3,758,799,1263
0.307661524,0.362431141,0.275669775,0.383504735,0.359559616,0.386950977,0.408611533,0.445291298,0.2,0.8,0.596101968,0.292503408,0.473007086,0.67123442,0.514367731,0.8,0.359875144,0.200231885,0.584814168,0.32,0.338994258,0.8,0.356137043,0.8,0.302267876,0.2,0.56,0.484448816,0.456242962,0.699889479,0.6,1,Fe75C7Si3.3B5P8.7Ga1,3,781,794,1282
0.318356035,0.438416371,0.247769289,0.38294739,0.337797139,0.448074274,0.39487774,0.43957125,0.204232768,0.797537486,0.574179492,0.257973648,0.4198797,0.65753775,0.491194237,0.8,0.341701496,0.200231885,0.565390017,0.32,0.323702928,0.785882353,0.34986631,0.8,0.291673033,0.2,0.56,0.499126833,0.460618214,0.72177099,0.6,1,Fe75Mo4P10C4B4Si3,4,752,799,1227
0.316921937,0.438416371,0.247769289,0.377087251,0.337797139,0.448074274,0.3940269,0.43721191,0.204232768,0.797537486,0.571697673,0.257973648,0.419917069,0.658841276,0.489039101,0.8,0.340790603,0.200231885,0.565472342,0.32,0.323205652,0.789411765,0.35025711,0.8,0.291416963,0.2,0.56,0.499971408,0.451480186,0.724905267,0.6,1,Fe76Mo3P10C4B4Si3,3.5,750,793,1250
0.32132411,0.429597252,0.250199478,0.429390809,0.272165813,0.376728052,0.364810509,0.473306539,0.638728232,0.361717922,0.344216159,0.322944116,0.48787974,0.587526651,0.332433171,0.553225806,0.321941086,0.278263197,0.344731894,0.32,0.368834712,0.778823529,0.35603839,0.4,0.233990936,0.2,0.56,0.541454545,0.419180644,0.719149264,0.4,1,Fe74Nb6Y3B17,2,831,879,1391
0.307165266,0.322223606,0.301035702,0.382383303,0.403119392,0.386950977,0.408088646,0.448570965,0.204232768,0.797537486,0.583213217,0.257973648,0.47289178,0.674294734,0.506416194,0.8,0.359776072,0.200231885,0.586322267,0.32,0.334375599,0.8,0.354889398,0.8,0.299618482,0.2,0.56,0.483632614,0.440420063,0.704690096,0.5,1,Fe76C7Si3.3B5P8.7,1,779,795,1292
0.319245396,0.438416371,0.247769289,0.380698245,0.337797139,0.448074274,0.389639685,0.442819527,0.204232768,0.797537486,0.561118817,0.257973648,0.419906295,0.653384467,0.485094813,0.8,0.340460833,0.200231885,0.584014121,0.32,0.322189434,0.785882353,0.349153671,0.8,0.285583872,0.2,0.56,0.504617669,0.454456536,0.726148229,0.6,1,Fe76Mo4(P0.45C0.2B0.2Si0.15)20,4,744,788,1245
0.307717976,0.322223606,0.301035702,0.377893459,0.495770342,0.3744937,0.398335712,0.434276327,0.204232768,0.54609,0.413926133,0.257973648,0.429868736,0.626613154,0.367519929,0.625806452,0.277113883,0.200231885,0.672755775,0.32,0.34848378,0.8,0.357071791,0.8,0.283886071,0.2,0.56,0.511673387,0.42134433,0.74300358,0.4,1,Fe76Si9B10P5,2.5,780,832,1258
0.315487839,0.438416371,0.247769289,0.370704675,0.337797139,0.448074274,0.393147216,0.434852571,0.204232768,0.797537486,0.569003554,0.257973648,0.419952955,0.660144802,0.486856745,0.8,0.339817464,0.200231885,0.565554697,0.32,0.322690745,0.792941176,0.350645733,0.8,0.29116232,0.2,0.56,0.50082478,0.441293198,0.728168365,0.6,1,Fe77Mo2P10C4B4Si3,2.5,742,783,1264
0.31405374,0.438416371,0.247769289,0.363729006,0.337797139,0.448074274,0.392237904,0.432493232,0.204232768,0.797537486,0.566084645,0.257973648,0.419987363,0.661448329,0.484646622,0.8,0.338780212,0.200231885,0.565637084,0.32,0.322158269,0.796470588,0.351032197,0.8,0.290909091,0.2,0.56,0.50168695,0.429512558,0.731648436,0.6,1,Fe78Mo1P10C4B4Si3,1.5,742,780,1268
0.312619642,0.322223606,0.301035702,0.356071633,0.403119392,0.386950977,0.391298144,0.430133893,0.204232768,0.797537486,0.56292732,0.257973648,0.420020298,0.662751855,0.482408156,0.8,0.337676832,0.200231885,0.565719501,0.32,0.321608274,0.8,0.35141652,0.8,0.290657265,0.2,0.56,0.502557918,0.413573854,0.735800027,0.5,1,Fe79P10C4B4Si3,1,740,774,1263
0.468824161,0.569163179,0.28655999,0.524897706,0.489794379,0.385543029,0.415900718,0.375357386,0.384892334,0.347163309,0.432487008,0.8,0.443112298,0.365607317,0.463957599,0.475806452,0.492648548,0.348463196,0.268133403,0.32,0.523079673,0.8,0.475,0.4,0.277922078,0.2,0.62,0.457560117,0.584427294,0.616271344,0.4,1,Gd36Al24Co20Y20,3,603,658,1048
0.513043755,0.569163179,0.28655999,0.519706486,0.502326737,0.385543029,0.390722941,0.364633417,0.384892334,0.341875065,0.425390407,0.8,0.446807665,0.363189927,0.466872509,0.475806452,0.495618465,0.348463196,0.269337894,0.32,0.523079673,0.8,0.475,0.4,0.281168831,0.2,0.62,0.453977273,0.478387239,0.661588353,0.3,1,Gd55Al25Co20,2,585,657,971
0.518139259,0.569163179,0.28655999,0.506301274,0.508308849,0.387685558,0.37038035,0.37017058,0.384892334,0.335051524,0.399658694,0.8,0.429917423,0.367741821,0.443823369,0.490322581,0.509673471,0.217412326,0.336896617,0.32,0.553821001,0.8,0.445834959,0.4,0.258525166,0.2,0.68,0.446283724,0.505649073,0.641445023,0.4,1,Gd55Ni22Mn3Al20,2,533,603,955
0.542047569,0.569163179,0.28655999,0.47559866,0.502326737,0.385543029,0.346266042,0.380793912,0.384892334,0.341875065,0.379342555,0.8,0.435765862,0.379737157,0.480951736,0.475806452,0.515012686,0.348463196,0.262926057,0.32,0.526427739,0.8,0.45530303,0.4,0.245454545,0.2,0.62,0.480590176,0.460664297,0.676472399,0.3,1,Gd60Co25Al15,5,572,617,952
0.530493486,0.569163179,0.28655999,0.505299855,0.508308849,0.387685558,0.389645395,0.36133904,0.384892334,0.335051524,0.41905132,0.8,0.429699625,0.343468264,0.410166018,0.490322581,0.494593069,0.296141169,0.273790964,0.32,0.548936012,0.8,0.485942761,0.4,0.284175084,0.2,0.68,0.441165689,0.460664297,0.677409176,0.3,1,Gd60Ni15Al25,4,603,648,1006
0.420707919,0.630700003,0.273117641,0.375647759,0.594178659,0.514798755,0.347151154,0.415193122,0.384892334,0.467769396,0.473314563,0.286597001,0.222819926,0.459509434,0.403843653,0.5,0.462712363,0.351845825,0.274613099,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.506017595,0.540822384,0.723238952,0.5,1,Hf2Zr46Cu36Al8Ag8,22.5,692,794,1147
0.537924594,0.630700003,0.273117641,0.525372975,0.594178659,0.514798755,0.39175822,0.454959936,0.384892334,0.467769396,0.535806743,0.302044525,0.23380342,0.458880173,0.401681141,0.490322581,0.469123007,0.344125558,0.275593126,0.32,0.498760322,0.696764706,0.342722372,0.4,0.229404558,0.2,0.8,0.516067265,0.543586189,0.724326498,0.4,1,Hf47Cu29.25Ni9.75Al14,10,790,875,1278
0.543342323,0.630700003,0.273117641,0.519573645,0.594178659,0.514798755,0.386177897,0.458379739,0.384892334,0.467769396,0.530358381,0.302044525,0.233554607,0.460228704,0.39827102,0.490322581,0.470974734,0.344125558,0.275039677,0.32,0.497540203,0.696764706,0.342471427,0.4,0.227262242,0.2,0.8,0.518061584,0.539846764,0.725330932,0.4,1,Hf48Cu29.25Ni9.75Al13,10,785,874,1280
0.557067285,0.630700003,0.273117641,0.508018171,0.594178659,0.514798755,0.379933481,0.466391163,0.384892334,0.467769396,0.521521844,0.302044525,0.23301036,0.458749981,0.393076728,0.490322581,0.47342928,0.344125558,0.272642915,0.32,0.499263852,0.702058824,0.347124122,0.4,0.225658387,0.2,0.8,0.519145345,0.530842648,0.72775946,0.4,1,Hf51Cu27.75Ni9.25Al12,8,777,872,1344
0.426948937,0.630700003,0.273117641,0.397735969,0.594178659,0.514798755,0.355309064,0.416837048,0.384892334,0.467769396,0.478078874,0.286597001,0.223259932,0.460123425,0.403018833,0.5,0.463412272,0.351845825,0.274537404,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.507390029,0.557032084,0.721290681,0.5,1,Hf4Zr44Cu36Al8Ag8,20,694,795,1155
0.433189955,0.630700003,0.273117641,0.415369766,0.594178659,0.514798755,0.361936307,0.418480975,0.384892334,0.467769396,0.482585194,0.286597001,0.223686429,0.460737417,0.402184009,0.5,0.464110103,0.351845825,0.274460622,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.508762463,0.569861408,0.719906948,0.5,1,Hf6Zr42Cu36Al8Ag8,15,695,796,1187
0.47599258,0.591414709,0.281299656,0.536536486,0.489794379,0.385543029,0.427133194,0.38716278,0.384892334,0.347163309,0.435894556,0.35111313,0.258531038,0.358514269,0.474122837,0.475806452,0.480911649,0.350701696,0.266740476,0.32,0.523079673,0.8,0.475,0.4,0.277922078,0.2,0.62,0.459460411,0.586059397,0.613461285,0.4,1,Ho35Y21Al24Co20,5,644,696,1074
0.528148813,0.591414709,0.281299656,0.527373549,0.498102082,0.385543029,0.396199264,0.382453496,0.384892334,0.341875065,0.437639633,0.35111313,0.263097883,0.351874482,0.481946533,0.475806452,0.477387698,0.357529507,0.266958091,0.32,0.523079673,0.8,0.475,0.4,0.281168831,0.2,0.62,0.457001466,0.478387239,0.659062699,0.3,1,Ho55Al25Co20,3,649,707,1055
0.515982297,0.519522315,0.30037355,0.445508314,0.458340619,0.387685558,0.371230992,0.304776481,0.384892334,0.341875065,0.40921944,0.349295775,0.256404618,0.300236515,0.539247221,0.490322581,0.572201926,0.241312037,0.328954864,0.32,0.571455872,0.764705882,0.444458631,0.4,0.249029622,0.2,0.8,0.492759531,0.643332375,0.597788869,0.6,1,La32Ce32Al16Ni5Cu10Co5,12,413,467,718
0.516312192,0.519522315,0.30037355,0.44477579,0.458340619,0.387685558,0.371170467,0.302991733,0.384892334,0.341875065,0.397139525,0.349295775,0.256861807,0.29973825,0.536899214,0.490322581,0.57284307,0.241312037,0.329697747,0.32,0.577553737,0.757647059,0.439334886,0.4,0.248592833,0.2,0.8,0.492944282,0.637264667,0.600876021,0.6,1,La32Ce32Al16Ni5Cu12Co3,10,406,455,709
0.51515756,0.519522315,0.30037355,0.447336371,0.458340619,0.387685558,0.371381644,0.30923835,0.384892334,0.341875065,0.434028296,0.349295775,0.255238339,0.301482179,0.545007355,0.490322581,0.570588297,0.241312037,0.32710891,0.32,0.554225447,0.782352941,0.457680251,0.4,0.25015674,0.2,0.8,0.491835777,0.643332375,0.595451474,0.6,1,La32Ce32Al16Ni5Cu5Co10,10,424,472,767
0.515487455,0.519522315,0.30037355,0.4466057,0.458340619,0.387685558,0.371321497,0.307453603,0.384892334,0.341875065,0.424902398,0.349295775,0.255708925,0.300983913,0.542721804,0.490322581,0.571235604,0.241312037,0.327845388,0.32,0.561483431,0.775294118,0.452319321,0.4,0.249699731,0.2,0.8,0.492284457,0.645757873,0.595522539,0.6,1,La32Ce32Al16Ni5Cu7Co8,10,416,471,739
0.516807034,0.519522315,0.30037355,0.443675578,0.463970842,0.387685558,0.371079394,0.300314612,0.384892334,0.335051524,0.375815621,0.349295775,0.257537979,0.298990852,0.533328382,0.490322581,0.573800214,0.241312037,0.330817025,0.32,0.585961229,0.747058824,0.431818182,0.4,0.247952048,0.2,0.8,0.49302346,0.614957294,0.610387997,0.5,1,La32Ce32Al16Ni5Cu15,10,403,451,712
0.487707294,0.516028275,0.301474205,0.472583235,0.463970842,0.387685558,0.376713336,0.3164005,0.384892334,0.335051524,0.40211948,0.349295775,0.258576661,0.322818864,0.547007323,0.490322581,0.584328591,0.241312037,0.300230302,0.32,0.576679791,0.753764706,0.413106289,0.4,0.250535567,0.2,0.8,0.473543959,0.530076329,0.589366826,0.4,1,La55.4Al18.4(CuNi)26.2,2,426,491,881
0.509197586,0.516028275,0.301474205,0.435336037,0.463970842,0.415783298,0.374143757,0.306458853,0.384892334,0.271868946,0.316932929,0.349295775,0.260760639,0.333109168,0.558324382,0.5,0.593929883,0.245771741,0.299276104,0.32,0.583842941,0.694117647,0.374873737,0.4,0.237878788,0.2,0.8,0.488892962,0.528390736,0.62425947,0.4,1,La55Al15Ag10Cu20,2,416,483,787
0.501966443,0.516028275,0.301474205,0.449823335,0.463970842,0.415783298,0.380500639,0.304820037,0.384892334,0.271868946,0.323637164,0.349295775,0.26206626,0.32672012,0.551720432,0.5,0.587648421,0.245771741,0.299381023,0.32,0.588391465,0.702941176,0.385369318,0.4,0.245891608,0.2,0.8,0.486308651,0.523773304,0.622966787,0.4,1,La55Al17.5Ag7.5Cu20,3,425,798,852
0.494735299,0.516028275,0.301474205,0.464033939,0.463970842,0.415783298,0.385847342,0.30318122,0.384892334,0.271868946,0.329802897,0.349295775,0.263321783,0.320331073,0.544104785,0.5,0.580903338,0.245771741,0.299485962,0.32,0.591713286,0.711764706,0.396704545,0.4,0.254545455,0.2,0.8,0.483834311,0.515566195,0.623518777,0.4,1,La55Al20Ag5Cu20,4,429,503,823
0.488197831,0.516028275,0.301474205,0.481826029,0.463970842,0.415783298,0.399590715,0.298568005,0.384892334,0.271868946,0.335930572,0.349295775,0.264024689,0.306347498,0.520213734,0.5,0.56809421,0.245771741,0.298840566,0.32,0.593314385,0.729411765,0.422332016,0.4,0.274110672,0.2,0.8,0.473277126,0.511811591,0.627220554,0.4,1,La55Al25Ag5Cu15,3,452,503,860
0.476974064,0.516028275,0.301474205,0.498869505,0.458340619,0.385543029,0.394599373,0.317751064,0.384892334,0.341875065,0.451093564,0.349295775,0.262206334,0.312535632,0.547619619,0.475806452,0.560130563,0.264784381,0.29423874,0.32,0.523079673,0.8,0.475,0.4,0.281168831,0.2,0.62,0.46909824,0.478387239,0.623070454,0.3,1,La55Al25Co20,5,477,540,771
0.480273012,0.516028275,0.301474205,0.491871954,0.463970842,0.383339285,0.393098131,0.299903587,0.384892334,0.271868946,0.340748152,0.349295775,0.265692967,0.307552979,0.525405606,0.485483871,0.565871593,0.245771741,0.299695902,0.32,0.593314385,0.729411765,0.422332016,0.4,0.274110672,0.2,0.8,0.479215543,0.478387239,0.63539093,0.3,1,La55Al25Cu20,3,456,495,896
0.476802569,0.516028275,0.301474205,0.499247374,0.463970842,0.387685558,0.396068726,0.316011459,0.384892334,0.335051524,0.440009001,0.349295775,0.255827005,0.30478841,0.513015392,0.490322581,0.568762354,0.241312037,0.300316115,0.32,0.559793273,0.8,0.461570248,0.4,0.277479339,0.2,0.68,0.441605572,0.478387239,0.603011947,0.3,1,La55Al25Ni20,3,491,555,941
